id,Delta,R0,i0
6615,19.0,2.071630761361864,9518.0
6616,20.0,2.2302612789990364,3349.0
6617,21.0,2.1599369431065205,5143.0
6618,17.0,2.402448176862574,1673.0
6619,16.0,2.197171628864919,3360.0
6620,20.0,2.183242516498021,3342.0
6621,14.0,2.305465314349786,1991.0
6622,20.0,2.1698547836284647,5545.0
6623,17.0,2.5182190667146536,1521.0
6624,16.0,2.2245172292752495,2834.0
6625,19.0,2.269842250716682,3272.0
6626,19.0,2.3355528638303675,3167.0
6627,16.0,2.3782800876665937,2539.0
6628,17.0,2.1454727826857987,6281.0
6629,17.0,2.1257181495593236,4983.0
6630,21.0,2.184426691102195,5544.0
6631,21.0,2.2405144079030475,3969.0
6632,16.0,2.1615092914870258,4983.0
6633,20.0,2.304514969732566,3186.0
6634,19.0,2.2292683076683604,3177.0
6635,20.0,2.0608912787326545,7596.0
6636,17.0,2.1053147896754036,4766.0
6637,21.0,2.219583573680638,4661.0
6638,15.0,2.3127492125708606,2953.0
6639,15.0,2.2492339103811667,2968.0
