id,Delta,R0,i0
5774,21.0,2.195018995302741,5340.0
5775,22.0,2.190252468450611,5132.0
5776,15.0,2.549797455448779,1839.0
5777,20.0,2.128618179459213,9225.0
5778,20.0,2.1734377677201264,8395.0
5779,20.0,2.2087821797203193,4220.0
5780,19.0,2.3626192966640613,3293.0
5781,19.0,2.2632883119328384,3064.0
5782,21.0,2.137585277700306,9806.0
5783,17.0,2.1893556321341636,4423.0
5784,21.0,2.2295729729514138,8086.0
5785,18.0,2.3441096960909014,4841.0
5786,18.0,2.3834902953777073,3215.0
5787,19.0,2.1258126239626116,5168.0
5788,18.0,2.31130626090351,4728.0
5789,19.0,2.201227946579332,5888.0
5790,19.0,2.1059931901450906,8940.0
5791,20.0,2.159253724568694,9786.0
5792,22.0,2.179563055091925,8569.0
5793,17.0,2.2402330925547784,3438.0
5794,18.0,2.3928935484676006,2483.0
5795,17.0,2.1650444183161914,7965.0
5796,18.0,2.3094088593925264,4620.0
5797,18.0,2.470803040074143,2128.0
5798,20.0,2.1861597434887785,7811.0
5799,18.0,2.3834736955041858,4148.0
5800,17.0,2.2162648244440777,4219.0
5801,18.0,2.0969161324586314,8357.0
5802,16.0,2.2167252559012582,5845.0
5803,19.0,2.299223780855261,4413.0
5804,18.0,2.260078545605091,6572.0
5805,23.0,2.177466853621094,7716.0
5806,18.0,2.118039838959824,9990.0
5807,18.0,2.2507927238584746,5202.0
5808,18.0,2.207896487971281,6782.0
5809,23.0,2.083516059588864,7006.0
5810,17.0,2.3847908287124238,2009.0
5811,19.0,2.1367765944257786,6789.0
5812,18.0,2.1156335514823508,8031.0
5813,18.0,2.2841448192799327,5591.0
5814,19.0,2.4255515035599022,1612.0
5815,22.0,2.2525959281567878,5637.0
5816,16.0,2.2855714690104536,4781.0
5817,16.0,2.1732819687450466,5784.0
5818,17.0,2.1623944059290077,7252.0
5819,23.0,2.1397760354124977,8814.0
5820,19.0,2.276520869777154,6410.0
5821,22.0,2.2979065052772705,4009.0
5822,23.0,2.088919686315789,6770.0
5823,20.0,2.3405860514981045,2499.0
5824,19.0,2.086611802872786,8814.0
5825,19.0,2.28750585781159,3407.0
5826,18.0,2.019784237162804,9900.0
5827,23.0,2.090871466630033,8639.0
5828,20.0,2.244979754571012,3268.0
5829,21.0,2.2293247420641795,6600.0
5830,18.0,2.2636418893533214,5120.0
5831,15.0,2.3546725319533404,2359.0
5832,20.0,2.1498614829723763,7346.0
5833,21.0,2.245210375356059,5922.0
5834,19.0,2.0788442219648795,7025.0
5835,18.0,2.2057439361432496,7806.0
5836,18.0,2.262029799774836,6499.0
5837,18.0,2.11457401415888,6969.0
5838,14.0,2.5958637937463487,1020.0
5839,20.0,2.372382021280908,3089.0
5840,20.0,2.126441445692284,5402.0
5841,19.0,2.256396764444427,3168.0
5842,19.0,2.452705687671297,3094.0
5843,19.0,2.3743568593491258,4427.0
5844,18.0,2.405348616709395,2498.0
5845,20.0,2.3458916726599166,5287.0
5846,18.0,2.345464878757063,2562.0
5847,19.0,2.102027846858042,6186.0
5848,13.0,2.3812425125894228,2056.0
5849,18.0,2.204716552540231,7823.0
5850,16.0,2.2370105599241104,4846.0
5851,19.0,2.564628961505557,1167.0
5852,21.0,2.132976911597021,6743.0
5853,21.0,2.370507846463216,2684.0
5854,21.0,2.311201785728831,4579.0
5855,18.0,2.1465524290513414,9037.0
5856,21.0,2.2571930334487424,2981.0
5857,18.0,2.3913076519415535,2655.0
5858,15.0,2.285553835967347,3031.0
5859,21.0,2.1219168996560724,8547.0
5860,19.0,2.095147023030547,8421.0
5861,19.0,2.158020404536075,4501.0
5862,18.0,2.071256376282999,7754.0
5863,20.0,2.1751920239299536,6521.0
5864,21.0,2.2583005334747233,4557.0
5865,17.0,2.2663948459782897,2886.0
5866,17.0,2.4476633482076107,2268.0
5867,13.0,2.744128507625258,536.0
5868,19.0,2.2588926360846155,4944.0
5869,18.0,2.262631637097936,3407.0
5870,21.0,2.1170047253883264,5890.0
5871,23.0,2.155248945190679,5983.0
5872,14.0,2.407415750323007,2562.0
5873,21.0,2.1445306096750874,8489.0
5874,18.0,2.2424720853870004,5983.0
5875,18.0,2.118025919475163,8913.0
5876,20.0,2.125483233371174,9309.0
5877,18.0,2.25771079727887,3268.0
5878,21.0,2.1401696285048923,5168.0
5879,19.0,2.142858455106493,9426.0
5880,17.0,2.255167574265646,3873.0
5881,18.0,2.175976899042916,7252.0
5882,20.0,2.378541542486146,4608.0
5883,18.0,2.263379351424448,4643.0
5884,14.0,2.7972806228333225,403.0
5885,22.0,2.2330071594615064,6470.0
5886,20.0,2.149997800513393,7775.0
5887,16.0,2.1617208141669573,5591.0
5888,17.0,2.1234485064080264,8536.0
5889,18.0,2.245531957195768,6141.0
5890,16.0,2.18197734042971,7056.0
5891,21.0,2.259236417950621,3417.0
5892,16.0,2.2058495132622897,6263.0
5893,16.0,2.34069836650827,3610.0
5894,16.0,2.4237658713494734,2085.0
5895,20.0,2.2814775664912177,5120.0
5896,19.0,2.233010205787327,6835.0
5897,18.0,2.422906416487311,2355.0
5898,23.0,2.0628110939076114,8086.0
5899,21.0,2.198875829809716,9209.0
5900,18.0,2.34034668446704,4220.0
5901,16.0,2.1847400179816208,5784.0
5902,17.0,2.129237125163566,7435.0
5903,18.0,2.2384883730400364,4225.0
5904,20.0,2.3550265051527224,2015.0
5905,15.0,2.859376487372135,536.0
5906,21.0,2.15834650121687,8485.0
5907,23.0,2.1384581532846743,8282.0
5908,18.0,2.494456385599868,1271.0
5909,19.0,2.2325959850748776,3925.0
5910,10.0,2.8420879200258065,536.0
5911,20.0,2.3646127429124686,4066.0
5912,15.0,2.237242921438337,4051.0
5913,18.0,2.4920290482903393,1902.0
5914,16.0,2.3924725642491156,3942.0
5915,18.0,2.0275209959820018,9214.0
5916,18.0,2.2279801381319686,4458.0
5917,23.0,2.072004263696155,8270.0
5918,15.0,2.2614006132053457,4497.0
5919,19.0,2.417326165462141,2103.0
5920,21.0,2.1186477654086233,5205.0
5921,21.0,2.3758672351180214,3274.0
5922,15.0,2.285050897605188,3410.0
5923,17.0,2.209875774996702,3666.0
5924,20.0,2.221102228052148,3902.0
5925,19.0,2.3605076973082677,3736.0
5926,18.0,2.2190748315893067,6178.0
5927,15.0,2.497251425823314,2503.0
5928,21.0,2.1036011494996854,7753.0
5929,12.0,2.553337429743956,903.0
5930,16.0,2.2100702118406272,4292.0
5931,19.0,2.1358339125237222,6119.0
5932,20.0,2.2175909930653033,4392.0
5933,22.0,2.2559993086437626,4085.0
5934,16.0,2.2988329845010234,4092.0
5935,20.0,2.136204080869349,6521.0
5936,23.0,2.174442917618265,5876.0
5937,22.0,2.2317597021596907,3931.0
5938,19.0,2.2855204166776253,4269.0
5939,17.0,2.4477299544763857,1403.0
5940,21.0,2.2508101528757467,7089.0
5941,9.0,2.87148369232414,536.0
5942,18.0,2.1882507264868556,6135.0
5943,19.0,2.3342671826823413,2655.0
5944,19.0,2.194988868174057,8959.0
5945,23.0,2.163946627649291,7932.0
5946,20.0,2.369124189959714,3719.0
5947,18.0,2.319057326868086,3268.0
5948,21.0,2.198039860048663,3769.0
5949,19.0,2.230483071744292,6249.0
5950,20.0,2.095952454829692,7083.0
5951,18.0,2.344898879456261,3736.0
5952,15.0,2.2742925589453815,4663.0
5953,22.0,2.1908903531928585,4395.0
5954,19.0,2.5226968052315497,2401.0
5955,19.0,2.4083565584504703,2663.0
5956,16.0,2.3016584012654313,2562.0
5957,23.0,2.1657829429338897,5111.0
5958,21.0,2.2465832648061226,4481.0
5959,21.0,2.21889451425486,7856.0
5960,19.0,2.4325989831747146,1590.0
5961,18.0,2.1943843269190775,4452.0
5962,18.0,2.1030449737231076,8615.0
5963,16.0,2.2646971263051823,4500.0
5964,17.0,2.3215203776540587,2968.0
5965,18.0,2.208630783412319,5377.0
5966,16.0,2.452611410210449,2586.0
5967,19.0,2.184422895345149,6314.0
5968,19.0,2.2853032075920345,5168.0
5969,19.0,2.353354718610815,2639.0
5970,20.0,2.2391941129167447,5602.0
5971,20.0,2.3365979028098773,4899.0
5972,19.0,2.040840167244862,8127.0
5973,20.0,2.3320773702456536,5049.0
5974,17.0,2.233915129090846,5244.0
5975,22.0,2.180654139669168,7785.0
5976,18.0,2.135066881436147,7680.0
5977,18.0,2.6547107885307333,903.0
5978,16.0,2.4885263041721988,1954.0
5979,21.0,2.266854045658988,2704.0
5980,19.0,2.2496862224272185,6284.0
5981,18.0,2.2538785042223735,3955.0
5982,23.0,2.055648624766775,7699.0
5983,19.0,2.283233170318075,2483.0
5984,16.0,2.361013759745287,1721.0
5985,20.0,2.0685282772532285,7932.0
5986,23.0,2.0746018785280897,7666.0
5987,21.0,2.274852410623931,4663.0
5988,19.0,2.154391199721079,9647.0
5989,16.0,2.2806342962540205,3736.0
5990,15.0,2.2713779123844513,4051.0
5991,18.0,2.3672382505394283,2503.0
5992,18.0,2.2793062014449355,5340.0
5993,15.0,2.3717659899463572,3268.0
5994,17.0,2.249515519837939,3927.0
5995,17.0,2.292331440489543,5076.0
5996,18.0,2.3114810010184748,3770.0
5997,17.0,2.146778966512037,7930.0
5998,18.0,2.1699197994861237,8282.0
5999,16.0,2.1681913595859683,7198.0
6000,19.0,2.274069009896386,4497.0
6001,21.0,2.1527780960074443,5993.0
